PID,FID
30561,216
30562,344
30563,124
30564,377
30565,33
30566,150
30567,253
30568,265
30569,150
30570,413
30571,17
30572,106
30573,256
30574,381
30575,279
30576,142
30577,245
30578,361
30579,35
30580,119
30581,353
30582,19
30583,111
30584,46
30585,153
30586,264
30587,33
30588,50
30589,338
30590,21
30591,15
30592,18
30593,259
30594,335
30595,280
30596,351
30597,226
30598,55
30599,290
30600,323
30601,248
30602,106
30603,361
30604,271
30605,399
30606,100
30607,19
30608,323
30609,0
30610,152
30611,345
30612,82
30613,32
30614,347
30615,274
30616,415
30617,258
30618,395
30619,286
30620,155
30621,156
30622,131
30623,254
30624,124
30625,359
30626,36
30627,103
30628,152
30629,226
30630,137
30631,40
30632,69
30633,343
30634,70
30635,40
30636,0
30637,15
30638,350
30639,215
30640,227
30641,327
30642,55
30643,49
30644,82
30645,118
30646,28
30647,318
30648,209
30649,211
30650,213
30651,50
30652,355
30653,58
30654,108
30655,102
30656,198
30657,44
30658,55
30659,310
30660,248
30661,220
30662,243
30663,48
30664,378
30665,71
30666,65
30667,156
30668,182
30669,277
30670,348
30671,11
30672,394
30673,280
30674,246
30675,211
30676,366
30677,13
30678,359
30679,75
30680,155
30681,142
30682,331
30683,171
30684,51
30685,238
30686,211
30687,126
30688,28
30689,386
30690,150
30691,202
30692,380
30693,101
30694,60
30695,7
30696,315
30697,52
30698,140
30699,24
30700,348
30701,118
30702,63
30703,107
30704,346
30705,61
30706,371
30707,171
30708,120
30709,207
30710,243
30711,107
30712,55
30713,351
30714,146
30715,77
30716,67
30717,387
30718,394
30719,143
30720,214
30721,59
30722,121
30723,347
30724,89
30725,210
30726,119
30727,55
30728,349
30729,344
30730,63
30731,189
30732,148
30733,36
30734,128
30735,151
30736,29
30737,413
30738,310
30739,186
30740,203
30741,82
30742,261
30743,211
30744,224
30745,84
30746,287
30747,319
30748,32
30749,151
30750,67
30751,80
30752,62
30753,383
30754,247
30755,45
30756,136
30757,202
30758,86
30759,31
30760,119
30761,222
30762,91
30763,3
30764,28
30765,203
30766,359
30767,224
30768,140
30769,286
30770,180
30771,334
30772,169
30773,283
30774,217
30775,156
30776,53
30777,85
30778,148
30779,379
30780,41
30781,32
30782,248
30783,33
30784,133
30785,48
30786,389
30787,311
30788,105
30789,33
30790,376
30791,179
30792,2
30793,83
30794,25
30795,8
30796,130
30797,334
30798,356
30799,39
30800,244
30801,348
30802,341
30803,5
30804,351
30805,244
30806,2
30807,282
30808,153
30809,261
30810,413
30811,57
30812,368
30813,80
30814,240
30815,120
30816,134
30817,167
30818,13
30819,59
30820,53
30821,273
30822,123
30823,234
30824,190
30825,25
30826,286
30827,342
30828,204
30829,40
30830,300
30831,253
30832,91
30833,88
30834,82
30835,98
30836,181
30837,17
30838,382
30839,304
30840,177
30841,374
30842,229
30843,351
30844,361
30845,207
30846,149
30847,204
30848,180
30849,378
30850,188
30851,199
30852,141
30853,264
30854,150
30855,34
30856,411
30857,97
30858,67
30859,165
30860,30
30861,161
30862,25
30863,64
30864,291
30865,183
30866,358
30867,12
30868,36
30869,7
30870,11
30871,63
30872,28
30873,69
30874,99
30875,262
30876,303
30877,256
30878,281
30879,92
30880,379
30881,135
30882,141
30883,52
30884,309
30885,113
30886,202
30887,179
30888,156
30889,11
30890,316
30891,274
30892,188
30893,366
30894,325
30895,74
30896,34
30897,185
30898,0
30899,45
30900,73
30901,326
30902,281
30903,313
30904,325
30905,210
30906,49
30907,153
30908,121
30909,108
30910,231
30911,57
30912,108
30913,302
30914,14
30915,314
30916,27
30917,134
30918,41
30919,356
30920,27
30921,97
30922,134
30923,335
30924,209
30925,21
30926,179
30927,151
30928,191
30929,10
30930,150
30931,138
30932,4
30933,283
30934,114
30935,73
30936,187
30937,265
30938,134
30939,140
30940,364
30941,222
30942,34
30943,209
30944,264
30945,4
30946,183
30947,97
30948,41
30949,330
30950,120
30951,411
30952,139
30953,315
30954,27
30955,135
30956,52
30957,311
30958,156
30959,68
30960,316
30961,196
30962,138
30963,118
30964,55
30965,65
30966,409
30967,213
30968,43
30969,91
30970,394
30971,107
30972,315
30973,388
30974,156
30975,115
30976,300
30977,148
30978,230
30979,74
30980,348
30981,118
30982,109
30983,127
30984,103
30985,408
30986,371
30987,23
30988,34
30989,136
30990,412
30991,92
30992,57
30993,74
30994,294
30995,25
30996,176
30997,357
30998,195
30999,70
31000,22
31001,232
31002,86
31003,256
31004,381
31005,197
31006,30
31007,265
31008,179
31009,263
31010,21
31011,103
31012,386
31013,277
31014,342
31015,373
31016,413
31017,221
31018,367
31019,75
31020,9
31021,334
31022,219
31023,103
31024,199
31025,25
31026,282
31027,208
31028,282
31029,44
31030,102
31031,110
31032,9
31033,358
31034,93
31035,396
31036,110
31037,220
31038,79
31039,22
31040,131
31041,248
31042,348
31043,53
31044,395
31045,41
31046,292
31047,360
31048,75
31049,336
31050,114
31051,412
31052,384
31053,126
31054,150
31055,123
31056,151
31057,365
31058,41
31059,307
31060,126
31061,119
31062,203
31063,204
31064,8
31065,383
31066,180
31067,174
31068,366
31069,293
31070,214
31071,377
31072,123
31073,33
31074,335
31075,81
31076,120
31077,332
31078,300
31079,43
31080,283
31081,369
31082,138
31083,28
31084,147
31085,222
31086,5
31087,30
31088,149
31089,57
31090,103
31091,303
31092,152
31093,196
31094,36
31095,83
31096,254
31097,104
31098,217
31099,5
31100,151
31101,213
31102,136
31103,409
31104,231
31105,260
31106,257
31107,28
31108,136
31109,88
31110,104
31111,89
31112,152
31113,82
31114,230
31115,54
31116,352
31117,55
31118,130
31119,305
31120,394
31121,89
31122,283
31123,312
31124,108
31125,147
31126,49
31127,328
31128,214
31129,149
31130,38
31131,10
31132,229
31133,52
31134,93
31135,170
31136,399
31137,388
31138,68
31139,225
31140,106
31141,43
31142,45
31143,371
31144,40
31145,277
31146,197
31147,174
31148,20
31149,80
31150,341
31151,5
31152,331
31153,392
31154,199
31155,80
31156,344
31157,157
31158,250
31159,240
31160,292
31161,81
31162,145
31163,114
31164,124
31165,126
31166,127
31167,177
31168,93
31169,22
31170,298
31171,362
31172,138
31173,60
31174,349
31175,147
31176,358
31177,184
31178,173
31179,148
31180,103
31181,310
31182,313
31183,127
31184,298
31185,166
31186,146
31187,74
31188,152
31189,254
31190,192
31191,278
31192,380
31193,256
31194,23
31195,233
31196,156
31197,288
31198,273
31199,130
31200,288
31201,285
31202,147
31203,82
31204,305
31205,230
31206,148
31207,337
31208,257
31209,371
31210,200
31211,328
31212,19
31213,226
31214,299
31215,114
31216,382
31217,110
31218,72
31219,133
31220,158
31221,298
31222,292
31223,79
31224,119
31225,291
31226,3
31227,9
31228,189
31229,207
31230,160
31231,404
31232,4
31233,107
31234,89
31235,48
31236,60
31237,15
31238,79
31239,280
31240,384
31241,82
31242,282
31243,328
31244,201
31245,99
31246,382
31247,117
31248,205
31249,42
31250,25
31251,248
31252,225
31253,122
31254,75
31255,364
31256,150
31257,365
31258,313
31259,308
31260,196
31261,2
31262,50
31263,206
31264,405
31265,2
31266,82
31267,4
31268,337
31269,392
31270,35
31271,321
31272,342
31273,11
31274,233
31275,290
31276,49
31277,171
31278,139
31279,197
31280,318
31281,123
31282,361
31283,22
31284,119
31285,150
31286,91
31287,243
31288,234
31289,305
31290,43
31291,405
31292,390
31293,341
31294,190
31295,365
31296,58
31297,41
31298,260
31299,176
31300,212
31301,55
31302,152
31303,179
31304,73
31305,357
31306,100
31307,336
31308,157
31309,116
31310,91
31311,236
31312,400
31313,378
31314,22
31315,81
31316,240
31317,157
31318,31
31319,115
31320,153
31321,74
31322,302
31323,58
31324,226
31325,149
31326,283
31327,122
31328,320
31329,415
31330,155
31331,413
31332,55
31333,202
31334,304
31335,112
31336,253
31337,294
31338,215
31339,82
31340,108
31341,150
31342,370
31343,412
31344,383
31345,26
31346,47
31347,392
31348,16
31349,81
31350,301
31351,286
31352,45
31353,395
31354,197
31355,263
31356,45
31357,3
31358,83
31359,45
31360,414
31361,155
31362,180
31363,391
31364,13
31365,364
31366,378
31367,415
31368,184
31369,184
31370,296
31371,353
31372,160
31373,48
31374,37
31375,156
31376,299
31377,124
31378,117
31379,86
31380,48
31381,310
31382,110
31383,379
31384,23
31385,329
31386,307
31387,378
31388,63
31389,374
31390,325
31391,217
31392,114
31393,82
31394,214
31395,337
31396,191
31397,96
31398,193
31399,37
31400,223
31401,40
31402,262
31403,100
31404,267
31405,9
31406,147
31407,152
31408,335
31409,58
31410,127
31411,261
31412,32
31413,290
31414,382
31415,201
31416,88
31417,256
31418,212
31419,41
31420,43
31421,413
31422,393
31423,300
31424,39
31425,56
31426,144
31427,303
31428,120
31429,337
31430,91
31431,214
31432,336
31433,203
31434,411
31435,214
31436,205
31437,169
31438,226
31439,123
31440,268
31441,236
31442,291
31443,74
31444,254
31445,251
31446,24
31447,217
31448,159
31449,54
31450,311
31451,196
31452,159
31453,245
31454,396
31455,295
31456,120
31457,345
31458,85
31459,38
31460,55
31461,208
31462,43
31463,293
31464,107
31465,44
31466,248
31467,373
31468,299
31469,3
31470,297
31471,347
31472,46
31473,203
31474,347
31475,363
31476,174
31477,406
31478,2
31479,5
31480,237
31481,208
31482,266
31483,73
31484,213
31485,292
31486,309
31487,302
31488,211
31489,270
31490,127
31491,125
31492,250
31493,333
31494,88
31495,83
31496,382
31497,231
31498,107
31499,290
31500,40
31501,70
31502,12
31503,28
31504,121
31505,395
31506,180
31507,119
31508,342
31509,259
31510,361
31511,380
31512,83
31513,73
31514,366
31515,325
31516,244
31517,325
31518,337
31519,323
31520,197
31521,82
31522,14
31523,112
31524,15
31525,91
31526,283
31527,156
31528,262
31529,298
31530,52
31531,4
31532,195
31533,401
31534,257
31535,106
31536,220
31537,125
31538,127
31539,177
31540,347
31541,390
31542,130
31543,266
31544,104
31545,147
31546,284
31547,25
31548,384
31549,394
31550,283
31551,261
31552,280
31553,307
31554,148
31555,99
31556,102
31557,147
31558,116
31559,155
31560,245
31561,223
31562,44
31563,29
31564,254
31565,241
31566,65
31567,378
31568,324
31569,0
31570,279
31571,386
31572,286
31573,135
31574,106
31575,147
31576,253
31577,40
31578,57
31579,53
31580,346
31581,321
31582,342
31583,308
31584,107
31585,123
31586,316
31587,353
31588,10
31589,179
31590,365
31591,361
31592,415
31593,277
31594,202
31595,222
31596,223
31597,75
31598,107
31599,294
31600,78
31601,10
31602,6
31603,76
31604,412
31605,318
31606,105
31607,92
31608,89
31609,85
31610,311
31611,319
31612,112
31613,271
31614,277
31615,216
31616,312
31617,347
31618,236
31619,204
31620,295
31621,76
31622,185
31623,404
31624,397
31625,230
31626,9
31627,214
31628,89
31629,259
31630,44
31631,184
31632,346
31633,327
31634,23
31635,202
31636,257
31637,119
31638,179
31639,395
31640,103
31641,141
31642,392
31643,103
31644,52
31645,331
31646,370
31647,345
31648,293
31649,251
31650,226
31651,35
31652,48
31653,140
31654,327
31655,17
31656,233
31657,334
31658,367
31659,14
31660,105
31661,119
31662,119
31663,365
31664,150
31665,163
31666,146
31667,17
31668,75
31669,233
31670,204
31671,65
31672,238
31673,220
31674,257
31675,386
31676,63
31677,329
31678,46
31679,135
31680,241
31681,184
31682,8
31683,369
31684,118
31685,206
31686,196
31687,140
31688,82
31689,34
31690,248
31691,270
31692,392
31693,239
31694,137
31695,119
31696,32
31697,397
31698,5
31699,188
31700,72
31701,185
31702,361
31703,175
31704,225
31705,138
31706,3
31707,91
31708,129
31709,321
31710,298
31711,88
31712,36
31713,313
31714,257
31715,197
31716,63
31717,10
31718,97
31719,365
31720,183
31721,312
31722,89
31723,58
31724,67
31725,278
31726,71
31727,365
31728,113
31729,192
31730,34
31731,311
31732,316
31733,300
31734,341
31735,151
31736,344
31737,44
31738,0
31739,277
31740,278
31741,333
31742,248
31743,196
31744,125
31745,355
31746,124
31747,230
31748,355
31749,140
31750,107
31751,45
31752,314
31753,392
31754,68
31755,324
31756,278
31757,292
31758,184
31759,125
31760,115
31761,93
31762,180
31763,87
31764,102
31765,116
31766,49
31767,195
31768,358
31769,46
31770,385
31771,330
31772,345
31773,248
31774,412
31775,87
31776,1
31777,80
31778,309
31779,303
31780,295
31781,151
31782,94
31783,117
31784,82
31785,197
31786,185
31787,17
31788,234
31789,336
31790,116
31791,143
31792,389
31793,141
31794,274
31795,131
31796,354
31797,302
31798,280
31799,385
31800,137
31801,220
31802,124
31803,182
31804,142
31805,92
31806,285
31807,76
31808,62
31809,155
31810,32
31811,365
31812,88
31813,85
31814,188
31815,108
31816,343
31817,387
31818,278
31819,363
31820,240
31821,340
31822,181
31823,337
31824,320
31825,153
31826,6
31827,55
31828,90
31829,347
31830,243
31831,379
31832,8
31833,110
31834,342
31835,101
31836,296
31837,303
31838,297
31839,261
31840,395
31841,395
31842,108
31843,230
31844,391
31845,293
31846,240
31847,54
31848,143
31849,348
31850,32
31851,395
31852,10
31853,320
31854,114
31855,182
31856,286
31857,276
31858,414
31859,178
31860,24
31861,95
31862,356
31863,32
31864,195
31865,238
31866,378
31867,148
31868,273
31869,304
31870,326
31871,128
31872,10
31873,127
31874,178
31875,134
31876,178
31877,319
31878,232
31879,98
31880,269
31881,82
31882,92
31883,47
31884,141
31885,363
31886,26
31887,365
31888,256
31889,18
31890,165
31891,112
31892,15
31893,305
31894,23
31895,237
31896,210
31897,71
31898,196
31899,301
31900,139
31901,232
31902,127
31903,68
31904,166
31905,59
31906,192
31907,381
31908,32
31909,0
31910,341
31911,15
31912,204
31913,63
31914,4
31915,392
31916,103
31917,130
31918,310
31919,335
31920,226
31921,143
31922,152
31923,39
31924,75
31925,137
31926,191
31927,311
31928,252
31929,209
31930,43
31931,359
31932,147
31933,391
31934,156
31935,157
31936,364
31937,256
31938,147
31939,226
31940,82
31941,238
31942,82
31943,2
31944,41
31945,48
31946,416
31947,381
31948,199
31949,293
31950,121
31951,16
31952,154
31953,335
31954,339
31955,168
31956,296
31957,234
31958,269
31959,108
31960,347
31961,173
31962,28
31963,266
31964,392
31965,191
31966,74
31967,243
31968,305
31969,235
31970,173
31971,61
31972,109
31973,11
31974,191
31975,12
31976,85
31977,146
31978,30
31979,408
31980,145
31981,223
31982,28
31983,327
31984,143
31985,53
31986,44
31987,181
31988,97
31989,184
31990,116
31991,216
31992,74
31993,97
31994,16
31995,241
31996,200
31997,119
31998,36
31999,143
32000,107
32001,34
32002,351
32003,95
32004,182
32005,91
32006,222
32007,24
32008,79
32009,21
32010,236
32011,394
32012,35
32013,44
32014,32
32015,75
32016,266
32017,112
32018,333
32019,18
32020,323
32021,128
32022,88
32023,85
32024,357
32025,385
32026,137
32027,62
32028,295
32029,342
32030,121
32031,240
32032,13
32033,285
32034,270
32035,218
32036,51
32037,29
32038,117
32039,298
32040,258
32041,102
32042,275
32043,133
32044,105
32045,314
32046,95
32047,97
32048,324
32049,24
32050,205
32051,377
32052,32
32053,384
32054,77
32055,66
32056,146
32057,49
32058,278
32059,146
32060,379
32061,92
32062,68
32063,32
32064,129
32065,193
32066,176
32067,197
32068,218
32069,101
32070,57
32071,339
32072,73
32073,197
32074,265
32075,189
32076,31
32077,322
32078,253
32079,82
32080,95
32081,415
32082,373
32083,15
32084,236
32085,286
32086,249
32087,55
32088,295
32089,82
32090,255
32091,269
32092,192
32093,367
32094,212
32095,225
32096,223
32097,377
32098,361
32099,84
32100,81
32101,198
32102,232
32103,77
32104,65
32105,280
32106,91
32107,127
32108,354
32109,299
32110,269
32111,412
32112,266
32113,379
32114,21
32115,106
32116,138
32117,191
32118,245
32119,312
32120,296
32121,389
32122,259
32123,28
32124,146
32125,296
32126,152
32127,199
32128,343
32129,98
32130,148
32131,162
32132,14
32133,233
32134,104
32135,74
32136,309
32137,110
32138,72
32139,406
32140,342
32141,335
32142,223
32143,29
32144,80
32145,65
32146,286
32147,377
32148,67
32149,34
32150,108
32151,128
32152,316
32153,351
32154,194
32155,62
32156,153
32157,370
32158,143
32159,47
32160,332
32161,393
32162,35
32163,332
32164,351
32165,291
32166,141
32167,385
32168,323
32169,101
32170,336
32171,188
32172,86
32173,43
32174,334
32175,52
32176,45
32177,229
32178,191
32179,152
32180,3
32181,251
32182,208
32183,349
32184,84
32185,85
32186,89
32187,108
32188,62
32189,339
32190,404
32191,155
32192,71
32193,203
32194,386
32195,298
32196,274
32197,139
32198,67
32199,127
32200,249
32201,68
32202,335
32203,128
32204,392
32205,123
32206,155
32207,213
32208,287
32209,84
32210,32
32211,217
32212,136
32213,231
32214,336
32215,74
32216,137
32217,271
32218,340
32219,328
32220,278
32221,382
32222,272
32223,393
32224,351
32225,351
32226,88
32227,92
32228,221
32229,99
32230,151
32231,6
32232,13
32233,33
32234,255
32235,311
32236,350
32237,193
32238,223
32239,250
32240,201
32241,112
32242,115
32243,302
32244,185
32245,322
32246,126
32247,144
32248,277
32249,236
32250,233
32251,151
32252,227
32253,94
32254,147
32255,59
32256,10
32257,335
32258,308
32259,275
32260,199
32261,41
32262,24
32263,394
32264,114
32265,159
32266,159
32267,98
32268,46
32269,134
32270,312
32271,139
32272,33
32273,85
32274,41
32275,375
32276,363
32277,214
32278,387
32279,156
32280,209
32281,304
32282,258
32283,0
32284,67
32285,229
32286,22
32287,188
32288,363
32289,53
32290,136
32291,219
32292,77
32293,108
32294,265
32295,366
32296,402
32297,23
32298,322
32299,143
32300,286
32301,80
32302,213
32303,99
32304,391
32305,262
32306,72
32307,231
32308,25
32309,4
32310,50
32311,254
32312,49
32313,170
32314,349
32315,278
32316,253
32317,12
32318,82
32319,380
32320,195
32321,232
32322,13
32323,278
32324,119
32325,219
32326,215
32327,92
32328,328
32329,67
32330,105
32331,87
32332,79
32333,409
32334,218
32335,42
32336,396
32337,104
32338,305
32339,239
32340,370
32341,189
32342,82
32343,322
32344,230
32345,286
32346,39
32347,362
32348,385
32349,51
32350,345
32351,195
32352,215
32353,366
32354,386
32355,97
32356,57
32357,210
32358,342
32359,363
32360,351
32361,127
32362,73
32363,173
32364,297
32365,200
32366,221
32367,26
32368,308
32369,33
32370,196
32371,342
32372,293
32373,112
32374,157
32375,82
32376,157
32377,138
32378,66
32379,305
32380,108
32381,197
32382,94
32383,335
32384,29
32385,236
32386,382
32387,43
32388,207
32389,137
32390,383
32391,240
32392,179
32393,76
32394,61
32395,330
32396,80
32397,208
32398,95
32399,350
32400,143
32401,354
32402,175
32403,129
32404,65
32405,132
32406,386
32407,127
32408,257
32409,153
32410,291
